s,p,o,weight,model,
ex:coin_35357,nmo:hasIssuer,ex:issuer_73,1.0,
ex:coin_35357,nmo:hasPortrait,ex:person_4,1.0,
ex:person_4,ex:hasPossibleIssuers,ex:issuer_48,1.0,
ex:person_4,ex:hasPossibleIssuers,ex:issuer_52,1.0,
ex:person_4,ex:hasPossibleIssuers,ex:issuer_53,1.0,
ex:person_4,ex:hasPossibleIssuers,ex:issuer_288,1.0,
ex:coin_35414,nmo:hasIssuer,ex:issuer_73,1.0,
ex:coin_35414,nmo:hasPortrait,ex:person_4,1.0,
ex:coin_1136,nmo:hasIssuer,ex:issuer_114,1.0,
ex:coin_1136,nmo:hasPortrait,ex:person_57,1.0,
ex:person_57,ex:hasPossibleIssuers,ex:issuer_113,1.0,
ex:coin_1744,nmo:hasIssuer,ex:issuer_114,1.0,
ex:coin_1744,nmo:hasPortrait,ex:person_57,1.0,
ex:coin_14055,nmo:hasIssuer,ex:issuer_114,1.0,
ex:coin_14055,nmo:hasPortrait,ex:person_57,1.0,
ex:coin_14056,nmo:hasIssuer,ex:issuer_114,1.0,
ex:coin_14056,nmo:hasPortrait,ex:person_57,1.0,
ex:coin_14819,nmo:hasIssuer,ex:issuer_114,1.0,
ex:coin_14819,nmo:hasPortrait,ex:person_57,1.0,
ex:coin_15262,nmo:hasIssuer,ex:issuer_114,1.0,
ex:coin_15262,nmo:hasPortrait,ex:person_57,1.0,
ex:coin_15793,nmo:hasIssuer,ex:issuer_114,1.0,
ex:coin_15793,nmo:hasPortrait,ex:person_57,1.0,
ex:coin_15833,nmo:hasIssuer,ex:issuer_114,1.0,
ex:coin_15833,nmo:hasPortrait,ex:person_57,1.0,
ex:coin_16441,nmo:hasIssuer,ex:issuer_114,1.0,
ex:coin_16441,nmo:hasPortrait,ex:person_57,1.0,
ex:coin_18033,nmo:hasIssuer,ex:issuer_114,1.0,
ex:coin_18033,nmo:hasPortrait,ex:person_57,1.0,
ex:coin_31074,nmo:hasIssuer,ex:issuer_114,1.0,
ex:coin_31074,nmo:hasPortrait,ex:person_57,1.0,
ex:coin_32275,nmo:hasIssuer,ex:issuer_114,1.0,
ex:coin_32275,nmo:hasPortrait,ex:person_57,1.0,
ex:coin_33946,nmo:hasIssuer,ex:issuer_114,1.0,
ex:coin_33946,nmo:hasPortrait,ex:person_57,1.0,
ex:coin_33947,nmo:hasIssuer,ex:issuer_114,1.0,
ex:coin_33947,nmo:hasPortrait,ex:person_57,1.0,
ex:coin_33948,nmo:hasIssuer,ex:issuer_114,1.0,
ex:coin_33948,nmo:hasPortrait,ex:person_57,1.0,
ex:coin_33951,nmo:hasIssuer,ex:issuer_114,1.0,
ex:coin_33951,nmo:hasPortrait,ex:person_57,1.0,
ex:coin_33952,nmo:hasIssuer,ex:issuer_114,1.0,
ex:coin_33952,nmo:hasPortrait,ex:person_57,1.0,
ex:coin_33953,nmo:hasIssuer,ex:issuer_114,1.0,
ex:coin_33953,nmo:hasPortrait,ex:person_57,1.0,
ex:coin_33954,nmo:hasIssuer,ex:issuer_114,1.0,
ex:coin_33954,nmo:hasPortrait,ex:person_57,1.0,
