s,o,p,weight,model,
ex:coin_12366,ex:issuer_33,nmo:hasIssuer,1.0,
ex:coin_12366,ex:uncertain,nmo:hasIssuer,1.0,
ex:coin_12366,ex:person_2,nmo:hasPortrait,1.0,
ex:coin_12366,ex:uncertain,nmo:hasPortrait,1.0,
ex:person_2,ex:issuer_33,ex:hasPossibleIssuers,1.0,
ex:person_2,ex:issuer_48,ex:hasPossibleIssuers,1.0,
ex:issuer_33,ex:person_2,ex:inPossibleIssuersOf,1.0,
ex:issuer_33,ex:person_107,ex:inPossibleIssuersOf,1.0,
ex:issuer_33,ex:person_176,ex:inPossibleIssuersOf,1.0,
ex:person_107,ex:issuer_33,ex:hasPossibleIssuers,1.0,
ex:person_107,ex:issuer_52,ex:hasPossibleIssuers,1.0,
ex:person_176,ex:issuer_33,ex:hasPossibleIssuers,1.0,
ex:coin_31736,ex:issuer_33,nmo:hasIssuer,1.0,
ex:coin_31736,ex:uncertain,nmo:hasIssuer,1.0,
ex:coin_31736,ex:person_2,nmo:hasPortrait,1.0,
ex:coin_31736,ex:uncertain,nmo:hasPortrait,1.0,
ex:coin_35130,ex:issuer_33,nmo:hasIssuer,1.0,
ex:coin_35130,ex:uncertain,nmo:hasIssuer,1.0,
ex:coin_35130,ex:person_2,nmo:hasPortrait,1.0,
ex:coin_35130,ex:uncertain,nmo:hasPortrait,1.0,
ex:coin_35179,ex:issuer_48,nmo:hasIssuer,1.0,
ex:coin_35179,ex:uncertain,nmo:hasIssuer,1.0,
ex:coin_35179,ex:person_4,nmo:hasPortrait,1.0,
ex:coin_35179,ex:uncertain,nmo:hasPortrait,1.0,
ex:person_4,ex:issuer_48,ex:hasPossibleIssuers,1.0,
ex:person_4,ex:issuer_52,ex:hasPossibleIssuers,1.0,
ex:person_4,ex:issuer_53,ex:hasPossibleIssuers,1.0,
ex:person_4,ex:issuer_288,ex:hasPossibleIssuers,1.0,
ex:issuer_48,ex:person_2,ex:inPossibleIssuersOf,1.0,
ex:issuer_48,ex:person_4,ex:inPossibleIssuersOf,1.0,
ex:issuer_48,ex:person_129,ex:inPossibleIssuersOf,1.0,
ex:issuer_48,ex:person_155,ex:inPossibleIssuersOf,1.0,
ex:issuer_48,ex:person_156,ex:inPossibleIssuersOf,1.0,
ex:person_129,ex:issuer_48,ex:hasPossibleIssuers,1.0,
ex:person_129,ex:issuer_53,ex:hasPossibleIssuers,1.0,
ex:person_129,ex:issuer_58,ex:hasPossibleIssuers,1.0,
ex:person_155,ex:issuer_48,ex:hasPossibleIssuers,1.0,
ex:person_155,ex:issuer_53,ex:hasPossibleIssuers,1.0,
ex:person_156,ex:issuer_48,ex:hasPossibleIssuers,1.0,
ex:coin_35289,ex:issuer_48,nmo:hasIssuer,1.0,
ex:coin_35289,ex:uncertain,nmo:hasIssuer,1.0,
ex:coin_35289,ex:person_4,nmo:hasPortrait,1.0,
ex:coin_35289,ex:uncertain,nmo:hasPortrait,1.0,
ex:coin_41535,ex:issuer_53,nmo:hasIssuer,1.0,
ex:coin_41535,ex:uncertain,nmo:hasIssuer,1.0,
ex:coin_41535,ex:person_155,nmo:hasPortrait,1.0,
ex:coin_41535,ex:uncertain,nmo:hasPortrait,1.0,
ex:issuer_53,ex:person_4,ex:inPossibleIssuersOf,1.0,
ex:issuer_53,ex:person_5,ex:inPossibleIssuersOf,1.0,
ex:issuer_53,ex:person_108,ex:inPossibleIssuersOf,1.0,
ex:issuer_53,ex:person_109,ex:inPossibleIssuersOf,1.0,
ex:issuer_53,ex:person_112,ex:inPossibleIssuersOf,1.0,
ex:issuer_53,ex:person_114,ex:inPossibleIssuersOf,1.0,
ex:issuer_53,ex:person_116,ex:inPossibleIssuersOf,1.0,
ex:issuer_53,ex:person_117,ex:inPossibleIssuersOf,1.0,
ex:issuer_53,ex:person_129,ex:inPossibleIssuersOf,1.0,
ex:issuer_53,ex:person_155,ex:inPossibleIssuersOf,1.0,
ex:issuer_53,ex:person_183,ex:inPossibleIssuersOf,1.0,
ex:issuer_53,ex:person_184,ex:inPossibleIssuersOf,1.0,
ex:person_5,ex:issuer_52,ex:hasPossibleIssuers,1.0,
ex:person_5,ex:issuer_53,ex:hasPossibleIssuers,1.0,
ex:person_108,ex:issuer_52,ex:hasPossibleIssuers,1.0,
ex:person_108,ex:issuer_53,ex:hasPossibleIssuers,1.0,
ex:person_109,ex:issuer_52,ex:hasPossibleIssuers,1.0,
ex:person_109,ex:issuer_53,ex:hasPossibleIssuers,1.0,
ex:person_109,ex:issuer_55,ex:hasPossibleIssuers,1.0,
ex:person_112,ex:issuer_53,ex:hasPossibleIssuers,1.0,
ex:person_114,ex:issuer_53,ex:hasPossibleIssuers,1.0,
ex:person_116,ex:issuer_53,ex:hasPossibleIssuers,1.0,
ex:person_117,ex:issuer_53,ex:hasPossibleIssuers,1.0,
ex:person_183,ex:issuer_53,ex:hasPossibleIssuers,1.0,
ex:person_184,ex:issuer_53,ex:hasPossibleIssuers,1.0,
ex:person_184,ex:issuer_55,ex:hasPossibleIssuers,1.0,
ex:coin_30166,ex:issuer_60,nmo:hasIssuer,1.0,
ex:coin_30166,ex:uncertain,nmo:hasIssuer,1.0,
ex:coin_30166,ex:person_7,nmo:hasPortrait,1.0,
ex:coin_30166,ex:uncertain,nmo:hasPortrait,1.0,
ex:person_7,ex:issuer_60,ex:hasPossibleIssuers,1.0,
ex:person_7,ex:issuer_63,ex:hasPossibleIssuers,1.0,
ex:person_7,ex:issuer_70,ex:hasPossibleIssuers,1.0,
ex:issuer_60,ex:person_6,ex:inPossibleIssuersOf,1.0,
ex:issuer_60,ex:person_7,ex:inPossibleIssuersOf,1.0,
ex:issuer_60,ex:person_9,ex:inPossibleIssuersOf,1.0,
ex:person_6,ex:issuer_60,ex:hasPossibleIssuers,1.0,
ex:person_6,ex:issuer_63,ex:hasPossibleIssuers,1.0,
ex:person_9,ex:issuer_60,ex:hasPossibleIssuers,1.0,
ex:person_9,ex:issuer_63,ex:hasPossibleIssuers,1.0,
ex:person_9,ex:issuer_288,ex:hasPossibleIssuers,1.0,
ex:coin_42931,ex:issuer_63,nmo:hasIssuer,1.0,
ex:coin_42931,ex:uncertain,nmo:hasIssuer,1.0,
ex:coin_42931,ex:person_7,nmo:hasPortrait,1.0,
ex:coin_42931,ex:uncertain,nmo:hasPortrait,1.0,
ex:issuer_63,ex:person_6,ex:inPossibleIssuersOf,1.0,
ex:issuer_63,ex:person_7,ex:inPossibleIssuersOf,1.0,
ex:issuer_63,ex:person_9,ex:inPossibleIssuersOf,1.0,
ex:issuer_63,ex:person_125,ex:inPossibleIssuersOf,1.0,
ex:issuer_63,ex:person_172,ex:inPossibleIssuersOf,1.0,
ex:person_125,ex:issuer_63,ex:hasPossibleIssuers,1.0,
ex:person_172,ex:issuer_63,ex:hasPossibleIssuers,1.0,
ex:person_172,ex:issuer_70,ex:hasPossibleIssuers,1.0,
ex:coin_6528,ex:issuer_83,nmo:hasIssuer,1.0,
ex:coin_6528,ex:uncertain,nmo:hasIssuer,1.0,
ex:coin_6528,ex:person_14,nmo:hasPortrait,1.0,
ex:coin_6528,ex:uncertain,nmo:hasPortrait,1.0,
ex:person_14,ex:issuer_83,ex:hasPossibleIssuers,1.0,
ex:person_14,ex:issuer_88,ex:hasPossibleIssuers,1.0,
ex:issuer_83,ex:person_11,ex:inPossibleIssuersOf,1.0,
ex:issuer_83,ex:person_12,ex:inPossibleIssuersOf,1.0,
ex:issuer_83,ex:person_14,ex:inPossibleIssuersOf,1.0,
ex:issuer_83,ex:person_15,ex:inPossibleIssuersOf,1.0,
ex:issuer_83,ex:person_16,ex:inPossibleIssuersOf,1.0,
ex:issuer_83,ex:person_17,ex:inPossibleIssuersOf,1.0,
ex:issuer_83,ex:person_135,ex:inPossibleIssuersOf,1.0,
ex:person_11,ex:issuer_77,ex:hasPossibleIssuers,1.0,
ex:person_11,ex:issuer_83,ex:hasPossibleIssuers,1.0,
ex:person_12,ex:issuer_77,ex:hasPossibleIssuers,1.0,
ex:person_12,ex:issuer_83,ex:hasPossibleIssuers,1.0,
ex:person_15,ex:issuer_83,ex:hasPossibleIssuers,1.0,
ex:person_16,ex:issuer_83,ex:hasPossibleIssuers,1.0,
ex:person_16,ex:issuer_88,ex:hasPossibleIssuers,1.0,
ex:person_17,ex:issuer_83,ex:hasPossibleIssuers,1.0,
ex:person_17,ex:issuer_88,ex:hasPossibleIssuers,1.0,
ex:person_17,ex:issuer_269,ex:hasPossibleIssuers,1.0,
ex:person_135,ex:issuer_83,ex:hasPossibleIssuers,1.0,
ex:person_135,ex:issuer_88,ex:hasPossibleIssuers,1.0,
ex:person_135,ex:issuer_288,ex:hasPossibleIssuers,1.0,
ex:coin_9487,ex:issuer_83,nmo:hasIssuer,1.0,
ex:coin_9487,ex:uncertain,nmo:hasIssuer,1.0,
ex:coin_9487,ex:person_17,nmo:hasPortrait,1.0,
ex:coin_9487,ex:uncertain,nmo:hasPortrait,1.0,
ex:coin_12982,ex:issuer_83,nmo:hasIssuer,1.0,
ex:coin_12982,ex:uncertain,nmo:hasIssuer,1.0,
ex:coin_12982,ex:person_17,nmo:hasPortrait,1.0,
ex:coin_12982,ex:uncertain,nmo:hasPortrait,1.0,
ex:coin_15962,ex:issuer_83,nmo:hasIssuer,1.0,
ex:coin_15962,ex:uncertain,nmo:hasIssuer,1.0,
ex:coin_15962,ex:person_14,nmo:hasPortrait,1.0,
ex:coin_15962,ex:uncertain,nmo:hasPortrait,1.0,
ex:coin_16219,ex:issuer_83,nmo:hasIssuer,1.0,
ex:coin_16219,ex:uncertain,nmo:hasIssuer,1.0,
ex:coin_16219,ex:person_16,nmo:hasPortrait,1.0,
ex:coin_16219,ex:uncertain,nmo:hasPortrait,1.0,
ex:coin_27987,ex:issuer_83,nmo:hasIssuer,1.0,
ex:coin_27987,ex:uncertain,nmo:hasIssuer,1.0,
