s,o,p,weight,model,
ex:coin_15098,ex:issuer_154,nmo:hasIssuer,1.0,
ex:coin_15098,ex:issuer_151,nmo:hasIssuer,1.0,
ex:coin_15098,ex:uncertain,nmo:hasIssuer,1.0,
ex:coin_15098,ex:person_120,nmo:hasPortrait,1.0,
ex:coin_15098,ex:person_70,nmo:hasPortrait,1.0,
ex:person_120,ex:issuer_151,ex:hasPossibleIssuers,1.0,
ex:person_70,ex:issuer_59,ex:hasPossibleIssuers,1.0,
ex:issuer_151,ex:person_34,ex:inPossibleIssuersOf,1.0,
ex:issuer_151,ex:person_39,ex:inPossibleIssuersOf,1.0,
ex:issuer_151,ex:person_40,ex:inPossibleIssuersOf,1.0,
ex:issuer_151,ex:person_41,ex:inPossibleIssuersOf,1.0,
ex:issuer_151,ex:person_43,ex:inPossibleIssuersOf,1.0,
ex:issuer_151,ex:person_120,ex:inPossibleIssuersOf,1.0,
ex:person_34,ex:issuer_151,ex:hasPossibleIssuers,1.0,
ex:person_34,ex:issuer_161,ex:hasPossibleIssuers,1.0,
ex:person_39,ex:issuer_151,ex:hasPossibleIssuers,1.0,
ex:person_39,ex:issuer_152,ex:hasPossibleIssuers,1.0,
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers,1.0,
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers,1.0,
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers,1.0,
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers,1.0,
ex:person_43,ex:issuer_151,ex:hasPossibleIssuers,1.0,
ex:person_43,ex:issuer_152,ex:hasPossibleIssuers,1.0,
