s,o,p,weight,model,
ex:coin_1069,ex:issuer_154,nmo:hasIssuer,1.0,
ex:coin_1069,ex:person_43,nmo:hasPortrait,1.0,
ex:coin_1069,ex:person_39,nmo:hasPortrait,1.0,
ex:person_43,ex:issuer_151,ex:hasPossibleIssuers,1.0,
ex:person_43,ex:issuer_152,ex:hasPossibleIssuers,1.0,
ex:person_39,ex:issuer_151,ex:hasPossibleIssuers,1.0,
ex:person_39,ex:issuer_152,ex:hasPossibleIssuers,1.0,
ex:coin_31516,ex:issuer_154,nmo:hasIssuer,1.0,
ex:coin_31516,ex:person_39,nmo:hasPortrait,1.0,
ex:coin_31516,ex:person_43,nmo:hasPortrait,1.0,
ex:coin_38512,ex:issuer_154,nmo:hasIssuer,1.0,
ex:coin_38512,ex:person_39,nmo:hasPortrait,1.0,
ex:coin_38512,ex:person_43,nmo:hasPortrait,1.0,
ex:coin_8831,ex:issuer_177,nmo:hasIssuer,1.0,
ex:coin_8831,ex:person_43,nmo:hasPortrait,1.0,
ex:coin_8831,ex:person_39,nmo:hasPortrait,1.0,
ex:coin_8879,ex:issuer_177,nmo:hasIssuer,1.0,
ex:coin_8879,ex:person_41,nmo:hasPortrait,1.0,
ex:coin_8879,ex:person_40,nmo:hasPortrait,1.0,
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers,1.0,
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers,1.0,
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers,1.0,
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers,1.0,
